,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,Comunidad_Autonoma,Cluster_Marca,Cluster_Modelo
18305,8500,Diésel,2010.0,124000,127.0,True,Comunidad_de_Madrid,Low_Cost,suv_grande
18306,30500,Híbrido enchufable,2020.0,10004,141.0,True,Galicia,Standard,suv_pequeno
18307,15350,Gasolina,2020.0,5732,110.0,True,Islas_Baleares,Standard,compacto_pequeno
18308,25999,Diésel,2016.0,76000,150.0,True,Galicia,Mid_Premium,suv_grande
18310,28520,Diésel,2016.0,109000,190.0,True,Comunidad_Valenciana,Mid_Premium,suv_grande
18311,4100,Gasolina,2007.0,163196,114.55555555555556,False,Comunidad_de_Madrid,Standard,compacto_grande
18313,3000,Diésel,2007.0,265000,115.797583081571,False,Comunidad_de_Madrid,Standard,compacto_grande
18314,38400,Diésel,2018.0,9000,180.0,True,País_Vasco,Desconocido,suv_grande
18315,4500,Diésel,2006.0,199000,150.16,False,Comunidad_de_Madrid,Standard,suv_grande
18316,1100,Gasolina,2000.0,169000,103.1,False,Comunidad_Valenciana,Standard,compacto_pequeno
18317,13900,Diésel,2015.0,120400,150.0,True,Comunidad_de_Madrid,Standard,sedan_grande
18318,10500,Diésel,2010.0,43000,128.46183953033267,False,Comunidad_Valenciana,Premium,compacto_grande
18319,2700,Diésel,2003.0,350,120.5890410958904,False,Andalucía,Low_Cost,furgon_trabajo
18320,3900,Gasolina,2009.0,87328,75.0,True,La_Rioja,Standard,compacto_pequeno
18321,32000,Diésel,2018.0,32000,150.0,False,Comunidad_Valenciana,Premium,sedan_grande
18322,1600,Diésel,2005.0,300000,111.990099009901,False,Castilla_La_Mancha,Standard,suv_grande
18323,8000,Diésel,2017.0,125000,105.0,False,Comunidad_Valenciana,Standard,compacto_pequeno
18324,6500,Diésel,2011.0,161000,90.0,True,Comunidad_de_Madrid,Standard,sedan_pequeno
18325,5500,Diésel,2004.0,159500,122.0,False,Extremadura,Premium,compacto_pequeno
18327,5990,Gasolina,2010.0,115000,82.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
18328,31900,Híbrido enchufable,2020.0,6400,204.0,True,País_Vasco,Mid_Premium,compacto_grande
18329,9900,Diésel,2004.0,104000,208.25846153846155,False,Galicia,Premium,sedan_grande
18330,1300,Gasolina,1999.0,210000,68.0,False,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
18331,22000,Diésel,2016.0,35456,150.0,True,Catalunya,Premium,suv_pequeno
18332,36750,Híbrido enchufable,2020.0,50,225.0,True,Comunidad_Valenciana,Standard,sedan_grande
18334,6000,Diésel,2007.0,265000,192.36688311688312,False,Catalunya,Premium,sedan_grande
18335,6400,Diésel,2008.0,135415,110.0,True,Catalunya,Standard,suv_grande
18336,9950,Gasolina,2012.0,94000,120.0,True,Catalunya,Standard,suv_grande
18338,1650,Diésel,2005.0,292000,75.0,False,Castilla_La_Mancha,Mid_Premium,compacto_pequeno
18339,21990,Gasolina,2019.0,9009,131.0,True,Comunidad_de_Madrid,Standard,sedan_grande
18340,19500,Gasolina,2019.0,7500,120.0,True,Comunidad_Valenciana,Standard,compacto_grande
18341,25900,Diésel,2017.0,37795,180.0,True,Catalunya,Standard,suv_grande
18342,6000,Diésel,2007.0,184000,133.25,False,Castilla_y_León,Mid_Premium,compacto_grande
18343,16999,Diésel,2013.0,131000,130.0,True,Andalucía,Standard,furgon_trabajo
18344,2500,Diésel,2006.0,119000,120.0,False,Catalunya,Desconocido,compacto_grande
18345,14900,Diésel,2017.0,89419,120.0,True,Andalucía,Standard,suv_grande
18346,16500,Gasolina,2017.0,51251,102.0,True,Castilla_La_Mancha,Mid_Premium,compacto_grande
18347,14390,Gasolina,2019.0,39990,115.0,True,País_Vasco,Standard,compacto_pequeno
18348,13500,Gasolina,2010.0,122000,211.0,False,Comunidad_Valenciana,Premium,suv_grande
18349,10950,Diésel,2014.0,149000,140.0,True,Comunidad_de_Madrid,Standard,sedan_grande
18350,13299,Diésel,2015.0,63936,115.0,True,Comunidad_de_Madrid,Standard,suv_grande
18351,14990,Diésel,2015.0,134000,136.0,True,Comunidad_de_Madrid,Premium,sedan_grande
18352,17490,Diésel,2018.0,188487,160.0,True,Andalucía,Standard,sedan_grande
18353,12500,Diésel,2012.0,92453,102.0,True,Navarra,Mid_Premium,furgon_trabajo
18354,27490,Diésel,2018.0,52024,180.0,True,Catalunya,Standard,suv_grande
18356,7990,Gasolina,2010.0,122730,117.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
18357,7900,Diésel,2009.0,185000,105.0,False,Aragón,Mid_Premium,compacto_grande
18358,2000,Diésel,2014.0,100000,92.89400921658986,False,Andalucía,Standard,furgon_trabajo
18359,10510,Gasolina,2018.0,44850,82.0,True,Catalunya,Standard,compacto_pequeno
18360,4300,Diésel,2006.0,217000,140.0487804878049,False,Castilla_La_Mancha,Mid_Premium,sedan_grande
18361,8700,Diésel,2013.0,113600,115.0,True,Castilla_La_Mancha,Standard,suv_grande
18362,3799,Gasolina,2012.0,159000,80.0,True,Andalucía,Standard,compacto_pequeno
18363,4950,Diésel,2010.0,215000,112.0,True,Castilla_y_León,Standard,compacto_grande
18364,5000,Gasolina,2004.0,217,168.22435897435898,False,Catalunya,Mid_Premium,compacto_grande
18365,5000,Diésel,2009.0,261000,160.0,False,Castilla_La_Mancha,Low_Cost,sedan_grande
18366,39900,Gasolina,2020.0,10,231.0,True,Catalunya,Mid_Premium,compacto_pequeno
18368,3300,Diésel,2007.0,198000,90.0,True,Andalucía,Standard,suv_grande
18369,10200,Gasolina,2014.0,54000,90.0,True,Navarra,Standard,suv_pequeno
18370,3200,Gasolina,2006.0,152030,120.0,False,Castilla_y_León,Standard,sedan_grande
18371,17900,Diésel,2020.0,1,102.0,True,Catalunya,Low_Cost,furgon_trabajo
18372,2000,Diésel,2007.0,200000,116.09283819628648,False,Catalunya,Low_Cost,compacto_grande
18373,12900,Diésel,2008.0,145476,224.0,True,Catalunya,Premium,sedan_pequeno
18374,11990,Gasolina,2016.0,54683,130.0,True,Castilla_La_Mancha,Standard,compacto_grande
18375,29950,Gasolina,2020.0,1274,200.0,True,Galicia,Mid_Premium,coupe_pequeno
18376,4000,Gasolina,2004.0,190000,215.95910780669143,False,Comunidad_de_Madrid,Premium,sedan_pequeno
18377,5700,Diésel,2009.0,191000,140.0,True,Comunidad_de_Madrid,Mid_Premium,sedan_grande
18378,5500,Diésel,2010.0,126000,125.0,True,Comunidad_Valenciana,Low_Cost,suv_grande
18379,8000,Diésel,2011.0,149000,140.0487804878049,False,Comunidad_Valenciana,Mid_Premium,sedan_grande
18380,3200,Diésel,2006.0,231052,124.0846394984326,False,País_Vasco,Standard,compacto_grande
18381,1300,Diésel,1999.0,377000,90.0,False,Catalunya,Standard,compacto_pequeno
18382,14900,Diésel,2009.0,180000,231.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
18383,4000,Gasolina,2005.0,170000,116.0,False,Andalucía,Premium,compacto_pequeno
18384,13900,Gasolina,2019.0,28500,95.0,True,Andalucía,Standard,compacto_pequeno
18385,22500,Diésel,2016.0,111000,150.0,True,Andalucía,Mid_Premium,suv_grande
18386,23690,Diésel,2017.0,89762,177.0,True,Galicia,Premium,sedan_pequeno
18387,21490,Diésel,2019.0,13180,100.0,True,Cantabria,Standard,suv_pequeno
18389,12995,Gasolina,2019.0,24900,120.0,True,Canarias,Standard,compacto_grande
18390,12800,Diésel,2016.0,77000,120.0,True,País_Vasco,Standard,sedan_grande
18391,31675,Gasolina,2020.0,1,163.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
18393,11500,Diésel,2009.0,160000,122.0,False,Catalunya,Standard,otro
18394,8500,Gasolina,2014.0,68503,100.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
18395,16900,Diésel,2015.0,120296,150.0,True,Castilla_y_León,Premium,suv_pequeno
18396,10995,Diésel,2017.0,77100,115.0,False,Andalucía,Standard,compacto_grande
18397,20500,Gasolina,2013.0,58000,170.0,True,Catalunya,Premium,sedan_pequeno
18398,12900,Diésel,2013.0,70000,112.0,False,País_Vasco,Mid_Premium,suv_pequeno
18399,3500,Gasolina,2006.0,149000,70.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
18400,39223,Gasolina,2020.0,0,163.0,True,Comunidad_de_Madrid,Premium,compacto_pequeno
18401,26179,Eléctrico,2020.0,10,150.0,True,Comunidad_de_Madrid,Standard,sedan_pequeno
18402,6750,Diésel,2010.0,182000,127.35227272727272,False,Comunidad_de_Madrid,Premium,compacto_pequeno
18403,1499,Diésel,2004.0,231951,100.0,False,Comunidad_de_Madrid,Low_Cost,suv_grande
18404,1850,Diésel,2005.0,312,116.67323943661972,False,Comunidad_de_Madrid,Standard,compacto_grande
18405,29900,Diésel,2016.0,135205,170.0,True,Comunidad_de_Madrid,Premium,suv_grande
18406,16300,Gasolina,2019.0,16980,130.0,True,Comunidad_de_Madrid,Standard,compacto_grande
18408,1450,Diésel,2002.0,199000,125.0,True,Comunidad_de_Madrid,Standard,sedan_grande
18409,6690,Diésel,2016.0,133623,75.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
18410,6500,Diésel,2009.0,135105,136.0,True,Catalunya,Standard,compacto_grande
18411,6700,Diésel,2005.0,272400,170.32142857142858,False,Andalucía,Premium,sedan_pequeno
18412,1700,Diésel,2005.0,213000,131.9009900990099,False,Andalucía,Standard,sedan_grande
18413,5500,Gasolina,1997.0,120000,115.0,False,Castilla_La_Mancha,Premium,coupe_pequeno
18414,29500,Diésel,2018.0,40000,170.0,True,Catalunya,Premium,sedan_pequeno
18415,3900,Gasolina,2005.0,99848,68.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
18416,19490,Diésel,2018.0,27522,130.0,True,Comunidad_de_Madrid,Standard,suv_grande
18417,6900,Diésel,2015.0,179990,110.0,True,Comunidad_Valenciana,Standard,sedan_grande
18418,1900,Gasolina,2002.0,149300,90.0,True,País_Vasco,Low_Cost,compacto_pequeno
18419,6990,Gasolina,2015.0,79000,95.0,True,Canarias,Low_Cost,compacto_grande
18420,1500,Gasolina,2004.0,110000,95.0,False,Castilla_y_León,Standard,suv_grande
18421,24800,Diésel,2020.0,2400,136.0,True,Comunidad_Valenciana,Low_Cost,sedan_grande
18423,13500,Gasolina,2018.0,14250,90.0,True,Andalucía,Standard,otro
18424,950,Gasolina,2000.0,194000,128.20701754385965,False,Comunidad_de_Madrid,Standard,compacto_grande
18425,14990,Diésel,2015.0,190000,150.0,True,Comunidad_de_Madrid,Standard,suv_grande
18426,17000,Gasolina,2020.0,4021,100.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
18427,23500,Gasolina,2020.0,1,163.0,True,Andalucía,Standard,suv_grande
18428,3400,Diésel,2008.0,134000,83.7,False,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
18429,15700,Diésel,2018.0,46159,120.0,True,Catalunya,Low_Cost,compacto_pequeno
18430,28990,Diésel,2016.0,62000,150.0,True,Catalunya,Mid_Premium,suv_pequeno
18432,1500,Diésel,2003.0,220300,94.28936170212766,False,Catalunya,Standard,compacto_pequeno
18434,2000,Diésel,2005.0,200000,115.0,False,Castilla_y_León,Standard,compacto_grande
18435,27700,Diésel,2020.0,8300,138.00596421471172,True,Andalucía,Premium,compacto_pequeno
18437,11000,Gasolina,2016.0,35000,120.0,False,Catalunya,Standard,compacto_pequeno
18438,20900,Diésel,2016.0,108000,150.0,True,Andalucía,Premium,sedan_pequeno
18439,12990,Diésel,2008.0,223000,235.0,True,Galicia,Premium,suv_grande
18440,6500,Diésel,2006.0,200000,154.22428330522766,False,Principado_de_Asturias,Premium,sedan_grande
18443,20900,Gasolina,2020.0,24,135.0,True,Aragón,Standard,sedan_pequeno
18444,11200,Gasolina,2012.0,115200,184.0,False,Comunidad_Valenciana,Mid_Premium,suv_pequeno
18445,15995,Gasolina,2019.0,14200,125.0,True,Extremadura,Standard,suv_pequeno
18446,2600,Diésel,2002.0,280000,198.97737556561088,False,Extremadura,Premium,sedan_grande
18447,26920,Diésel,2018.0,29583,124.0909090909091,True,Castilla_y_León,Mid_Premium,otro
18448,3000,Diésel,2007.0,105000,120.27777777777776,False,Comunidad_Valenciana,Desconocido,compacto_grande
18449,17900,Gasolina,2019.0,22000,115.0,True,Catalunya,Standard,suv_pequeno
18450,22900,Diésel,2020.0,2,100.0,True,Aragón,Standard,suv_pequeno
18451,9960,Diésel,2014.0,119776,130.0,True,Catalunya,Low_Cost,suv_pequeno
18453,5900,Diésel,2014.0,193000,130.0,False,Comunidad_de_Madrid,Low_Cost,sedan_grande
18454,21900,Híbrido,2019.0,52000,122.0,True,Islas_Baleares,Mid_Premium,suv_pequeno
18455,19900,Diésel,2016.0,72983,150.0,True,Navarra,Mid_Premium,suv_pequeno
18456,5700,Diésel,2007.0,199990,140.0,True,Catalunya,Premium,compacto_grande
18457,13990,Gasolina,2018.0,55683,125.0,True,Catalunya,Standard,compacto_grande
18459,15450,Diésel,2017.0,48000,120.0,True,Comunidad_Valenciana,Mid_Premium,sedan_pequeno
18460,4800,Gasolina,2009.0,142203,105.0,False,Andalucía,Desconocido,otro
18461,14490,Diésel,2015.0,144325,150.0,False,Comunidad_de_Madrid,Standard,suv_pequeno
18462,7500,Gasolina,1996.0,133500,150.0,False,Comunidad_de_Madrid,Mid_Premium,otro
18463,21450,Gasolina,2019.0,10000,163.0,False,Andalucía,Standard,otro
18464,21500,Diésel,2015.0,159000,190.0,True,Navarra,Premium,suv_grande
18466,8300,Diésel,2011.0,173000,118.11458333333331,False,Aragón,Standard,suv_grande
18468,20900,Diésel,2017.0,130000,150.0,True,Catalunya,Mid_Premium,suv_grande
18469,13600,Diésel,2014.0,64830,140.0,True,Andalucía,Mid_Premium,sedan_grande
18470,12500,Gasolina,2018.0,7000,80.0,True,Andalucía,Standard,compacto_pequeno
18471,11800,Diésel,2012.0,118785,165.0,True,Andalucía,Low_Cost,otro
18472,33900,Diésel,2016.0,37000,170.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
18474,1900,Gasolina,2002.0,200000,114.55555555555556,False,Andalucía,Standard,compacto_grande
18476,1200,Diésel,2006.0,244000,116.09283819628648,False,Extremadura,Low_Cost,compacto_grande
18477,19900,Diésel,2016.0,99985,116.0,True,Castilla_y_León,Premium,suv_pequeno
18478,16200,Gasolina,2019.0,35215,110.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
18479,29900,Gasolina,2019.0,20000,150.0,True,Comunidad_Valenciana,Premium,suv_pequeno
18480,7000,Diésel,2009.0,220000,121.58181818181818,False,Andalucía,Mid_Premium,suv_grande
18481,13000,Gasolina,2016.0,66000,120.0,True,Castilla_y_León,Standard,suv_pequeno
18482,1200,Gasolina,2001.0,241000,153.47826086956522,False,Catalunya,Standard,compacto_grande
18484,6985,Gasolina,2016.0,88700,69.0,True,Canarias,Low_Cost,compacto_pequeno
18485,10700,Diésel,2011.0,97288,115.0,True,Comunidad_de_Madrid,Standard,suv_grande
18486,15900,Diésel,2016.0,100000,150.0,True,Comunidad_de_Madrid,Mid_Premium,sedan_grande
18488,2300,Diésel,2005.0,169500,70.0,False,Comunidad_de_Madrid,Standard,compacto_pequeno
18490,9200,Diésel,2018.0,141000,75.0,True,Catalunya,Standard,compacto_pequeno
18491,4500,Diésel,2010.0,124800,110.0,False,Comunidad_de_Madrid,Low_Cost,compacto_grande
18492,12800,Diésel,2012.0,150000,150.0,True,Navarra,Standard,suv_grande
18493,2000,Diésel,2004.0,180000,110.0,False,Catalunya,Standard,compacto_grande
18494,11990,Gasolina,2019.0,11590,77.84210526315789,True,Andalucía,Standard,compacto_pequeno
18495,8000,Diésel,2013.0,148000,90.0,False,Castilla_La_Mancha,Premium,compacto_pequeno
18497,750,Diésel,2003.0,2800,106.55,False,Comunidad_de_Madrid,Standard,compacto_grande
18498,11900,Diésel,2012.0,86400,105.0,True,Comunidad_Valenciana,Premium,compacto_grande
18499,13490,Gasolina,2018.0,15111,110.0,True,Catalunya,Standard,suv_pequeno
18500,14900,Diésel,2016.0,82952,150.0,True,Andalucía,Standard,suv_grande
18501,9000,Diésel,2011.0,124043,150.0,False,País_Vasco,Standard,suv_grande
18502,15910,Gasolina,2021.0,1,83.0,True,Comunidad_de_Madrid,Standard,otro
18503,17950,Diésel,2017.0,33000,130.0,True,Catalunya,Standard,suv_grande
18504,10150,Diésel,2014.0,119027,124.0,True,Andalucía,Mid_Premium,compacto_grande
18505,11000,Diésel,2009.0,168000,207.0,False,Comunidad_de_Madrid,Premium,otro
18506,19500,Diésel,2019.0,27159,116.0,True,Castilla_y_León,Mid_Premium,compacto_grande
18507,15000,Diésel,2011.0,135000,143.0,False,Castilla_y_León,Premium,suv_pequeno
18508,9200,Diésel,2016.0,127116,120.0,True,Extremadura,Standard,compacto_grande
18509,21690,Diésel,2015.0,99317,150.0,True,Comunidad_de_Madrid,Premium,compacto_grande
18510,17400,Diésel,2016.0,93395,160.0,True,Aragón,Standard,sedan_grande
18512,19400,Gasolina,2020.0,1,140.0,True,Andalucía,Standard,compacto_grande
18514,1100,Gasolina,1999.0,193950,155.9,False,Comunidad_Valenciana,Standard,coupe_pequeno
18515,10500,Diésel,2012.0,160000,112.0,True,Navarra,Mid_Premium,suv_pequeno
18517,18700,Diésel,2018.0,46182,150.0,True,Comunidad_de_Madrid,Standard,sedan_grande
18518,24000,Diésel,2015.0,126000,190.0,False,Andalucía,Premium,sedan_grande
18519,10490,Diésel,2010.0,126000,143.0,True,Comunidad_de_Madrid,Premium,suv_pequeno
18520,24490,Diésel,2016.0,60800,200.0,True,Aragón,Standard,otro
18521,8000,Gasolina,2012.0,92000,143.75,False,Andalucía,Mid_Premium,compacto_grande
18522,24490,Gasolina,2016.0,55873,156.0,True,Catalunya,Premium,sedan_pequeno
18523,5400,Diésel,2012.0,175000,110.0,False,Catalunya,Standard,compacto_grande
18524,8990,Diésel,2015.0,69000,92.0,True,Canarias,Standard,furgon_trabajo
18525,24400,Diésel,2018.0,21863,130.0,True,Comunidad_Valenciana,Standard,suv_grande
18526,21850,Gasolina,2020.0,8,130.0,True,Extremadura,Standard,compacto_grande
18527,24500,Diésel,2019.0,38376,130.0,True,Comunidad_de_Madrid,Standard,suv_grande
18528,5700,Diésel,2008.0,250000,140.0,True,Región_de_Murcia,Premium,compacto_pequeno
18529,10800,Diésel,2010.0,157000,170.0,True,Aragón,Premium,sedan_grande
18530,6000,Gasolina,2014.0,88000,69.0,True,Andalucía,Standard,compacto_pequeno
18531,9000,Gasolina,2017.0,42000,125.0,False,Canarias,Low_Cost,compacto_grande
18533,1400,Diésel,2000.0,220000,128.46183953033267,False,Andalucía,Premium,compacto_grande
18535,1300,Diésel,2005.0,210000,124.0846394984326,False,País_Vasco,Standard,compacto_grande
18536,2990,Diésel,2003.0,140000,170.32142857142858,False,Catalunya,Premium,sedan_pequeno
18537,9350,Gasolina,2020.0,400,72.0,True,Catalunya,Standard,compacto_pequeno
18538,19800,Gasolina,2020.0,35,110.0,True,Castilla_y_León,Low_Cost,compacto_grande
18539,2000,Diésel,2000.0,264000,197.0,False,Comunidad_Valenciana,Premium,sedan_grande
18540,4400,Diésel,2010.0,195000,70.0,False,Galicia,Standard,compacto_pequeno
18541,7995,Diésel,2011.0,165600,105.0,True,Galicia,Premium,compacto_grande
18542,4990,Diésel,2006.0,218000,140.0,True,Catalunya,Mid_Premium,sedan_grande
18543,8000,Diésel,2009.0,146000,140.0,True,Región_de_Murcia,Mid_Premium,sedan_grande
18544,5500,Diésel,2009.0,157000,140.0,False,Catalunya,Mid_Premium,sedan_grande
18545,5000,Gasolina,2005.0,150000,143.75,False,Canarias,Mid_Premium,compacto_grande
18546,10500,Gasolina,2019.0,21145,69.0,True,Comunidad_Valenciana,Low_Cost,compacto_pequeno
18547,17890,Gasolina,2019.0,5,125.0,True,Comunidad_de_Madrid,Low_Cost,compacto_grande
18549,36500,Eléctrico,2020.0,100,204.0,True,Comunidad_de_Madrid,Standard,compacto_grande
18550,21900,Diésel,2016.0,78586,136.0,True,Catalunya,Premium,compacto_pequeno
18551,1500,Diésel,2002.0,300000,110.0,False,Extremadura,Standard,compacto_grande
18552,39990,Híbrido,2019.0,11560,184.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
18553,9999,Diésel,2014.0,79000,110.0,True,Comunidad_de_Madrid,Standard,suv_grande
18554,24000,Diésel,2018.0,65000,136.0,False,Andalucía,Premium,sedan_pequeno
18555,21500,Gasolina,2019.0,15000,140.0,True,Aragón,Standard,suv_grande
18556,15200,Gasolina,2018.0,80500,140.0,True,Comunidad_de_Madrid,Low_Cost,suv_grande
18557,950,Gasolina,1999.0,170000,165.0,False,Galicia,Premium,sedan_grande
18560,21990,Diésel,2018.0,14999,150.0,True,País_Vasco,Standard,sedan_grande
18562,6500,Diésel,2005.0,240200,177.0,True,Comunidad_Valenciana,Premium,sedan_grande
18563,13000,Gasolina,2005.0,150000,163.0,False,Aragón,Premium,coupe_grande
18564,17500,Diésel,2018.0,54000,115.0,True,Andalucía,Mid_Premium,compacto_grande
18565,4900,Diésel,1996.0,328000,90.0,False,Comunidad_Valenciana,Premium,sedan_grande
18566,1950,Gasolina,2005.0,213128,80.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
18567,600,Diésel,2001.0,301000,108.679012345679,False,Comunidad_de_Madrid,Standard,compacto_grande
18568,2000,Diésel,2003.0,363000,121.5489566613162,False,Principado_de_Asturias,Mid_Premium,compacto_grande
18569,16400,Diésel,2018.0,3,98.0,True,Catalunya,Standard,furgon_trabajo
18570,15490,Diésel,2016.0,117000,116.0,True,Comunidad_de_Madrid,Premium,suv_pequeno
18571,37500,Diésel,2019.0,9678,150.0,True,Navarra,Premium,sedan_grande
18572,15500,Diésel,2014.0,88000,110.0,True,Andalucía,Premium,compacto_grande
18573,12250,Diésel,2015.0,84000,120.0,False,Principado_de_Asturias,Mid_Premium,sedan_pequeno
18574,25999,Diésel,2017.0,46000,190.0,True,Andalucía,Premium,sedan_pequeno
18575,15500,Diésel,2008.0,270000,235.0,False,Canarias,Premium,suv_grande
18577,32800,Diésel,2020.0,1556,116.0,True,Comunidad_Valenciana,Premium,compacto_grande
18578,17500,Híbrido,2017.0,50000,136.0,True,Andalucía,Premium,otro
18579,14000,Gasolina,2017.0,40000,120.0,True,Catalunya,Standard,suv_pequeno
18581,7600,Diésel,2012.0,62000,83.7,False,Andalucía,Mid_Premium,compacto_pequeno
18582,12000,Diésel,1998.0,82000,130.0,False,País_Vasco,Standard,otro
18583,3300,Diésel,2008.0,280000,90.0,False,Islas_Baleares,Standard,otro
18584,15890,Diésel,2018.0,53500,150.0,True,Comunidad_de_Madrid,Standard,sedan_grande
18585,2300,Diésel,2007.0,266000,105.0,False,Comunidad_de_Madrid,Standard,suv_grande
18586,16800,Diésel,2013.0,69000,143.0,False,Extremadura,Premium,suv_pequeno
18587,21500,Diésel,2016.0,158000,190.0,True,Comunidad_de_Madrid,Premium,sedan_grande
18588,5300,Gasolina,2013.0,100000,69.0,False,Comunidad_de_Madrid,Low_Cost,compacto_pequeno
18590,3950,Diésel,2005.0,139000,136.0,True,Catalunya,Standard,sedan_grande
18591,9995,Gasolina,2019.0,7500,77.0,True,Comunidad_Valenciana,Low_Cost,otro
18592,1290,Diésel,2003.0,280000,114.16666666666669,False,Galicia,Standard,suv_grande
18593,2700,Diésel,2006.0,215000,140.0,False,País_Vasco,Mid_Premium,sedan_grande
18594,25800,Diésel,2017.0,41300,136.0,True,Galicia,Premium,sedan_pequeno
18595,9400,Diésel,2016.0,156000,136.0,True,Extremadura,Low_Cost,sedan_grande
18596,12990,Diésel,2014.0,169000,163.0,True,Comunidad_de_Madrid,Low_Cost,sedan_grande
18597,7000,Diésel,2009.0,178000,119.53658536585364,False,País_Vasco,Standard,suv_grande
18598,15500,Diésel,2006.0,55000,224.0,False,Comunidad_Valenciana,Premium,sedan_grande
18599,16995,Gasolina,2020.0,1769,110.0,True,Comunidad_Valenciana,Low_Cost,compacto_grande
18600,6000,Gasolina,2004.0,219000,192.0,False,Islas_Baleares,Premium,suv_grande
18602,5300,Diésel,2010.0,137000,80.0,True,Aragón,Standard,compacto_pequeno
18603,1500,Gasolina,2001.0,198000,115.0,False,Catalunya,Standard,compacto_grande
18604,5900,Diésel,2009.0,250000,140.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
18605,850,Diésel,1998.0,250000,65.0,False,Catalunya,Standard,compacto_pequeno
18606,1600,Diésel,2006.0,260000,54.0,False,Castilla_La_Mancha,Standard,otro
18607,4999,Gasolina,2010.0,90000,85.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
18608,18500,Diésel,2019.0,17200,95.0,False,Andalucía,Mid_Premium,compacto_pequeno
18609,2100,Gasolina,1994.0,296000,168.22435897435898,False,Comunidad_de_Madrid,Mid_Premium,compacto_grande
18610,16900,Diésel,2013.0,155000,177.0,False,Catalunya,Premium,suv_grande
18611,8700,Diésel,2017.0,102535,90.0,True,Extremadura,Standard,compacto_grande
18612,18000,Gasolina,2016.0,48000,214.0,False,Cantabria,Standard,suv_pequeno
18613,38550,Diésel,2019.0,2700,190.0,True,Catalunya,Mid_Premium,suv_grande
18614,9100,Gasolina,2018.0,47000,72.0,True,Andalucía,Mid_Premium,compacto_pequeno
18615,13500,Diésel,2017.0,59999,110.0,True,Andalucía,Standard,compacto_grande
18617,1400,Gasolina,2003.0,131000,75.0,False,Catalunya,Low_Cost,compacto_pequeno
18618,16690,Gasolina,2018.0,25939,135.0,True,Castilla_La_Mancha,Standard,suv_grande
18620,12950,Gasolina,2019.0,32195,112.0,True,Aragón,Standard,suv_pequeno
18621,19900,Diésel,2016.0,78900,150.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
18622,31900,Diésel,2017.0,53000,170.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
18623,14000,Gasolina,2018.0,46000,120.0,False,Galicia,Standard,compacto_grande
18624,7500,Diésel,2016.0,119497,110.0,True,Andalucía,Standard,furgon_trabajo
18625,6999,Diésel,2009.0,148125,90.0,True,Región_de_Murcia,Standard,furgon_trabajo
18626,19500,Diésel,2007.0,116000,224.0,False,Comunidad_de_Madrid,Premium,suv_grande
18627,12450,Gasolina,2010.0,152000,221.6071428571429,False,La_Rioja,Premium,sedan_grande
18628,15950,Diésel,2013.0,130000,200.0,True,Comunidad_de_Madrid,Standard,suv_grande
18629,23500,Eléctrico,2020.0,10,67.0,True,Galicia,Standard,furgon_trabajo
18630,17900,Diésel,2016.0,48240,116.0,True,País_Vasco,Premium,compacto_pequeno
18631,13990,Diésel,2018.0,79448,130.0,True,Comunidad_de_Madrid,Standard,compacto_grande
18632,17900,Diésel,2015.0,79000,170.0,True,Galicia,Mid_Premium,compacto_pequeno
18633,8500,Diésel,2010.0,137000,110.0,False,Andalucía,Mid_Premium,compacto_pequeno
18634,16900,Diésel,2016.0,160000,190.0,True,Catalunya,Premium,sedan_grande
18635,850,Diésel,2003.0,220000,94.28936170212766,False,Andalucía,Standard,compacto_pequeno
18636,11300,Diésel,2017.0,58300,90.0,True,Extremadura,Mid_Premium,compacto_grande
18637,15959,Diésel,2017.0,153109,130.0,True,Comunidad_Valenciana,Standard,sedan_grande
18638,27999,Gasolina,2020.0,4000,122.0,True,Comunidad_Valenciana,Premium,suv_grande
18639,14490,Gas licuado (GLP),2017.0,30876,120.0,True,Comunidad_de_Madrid,Low_Cost,otro
18640,15990,Híbrido,2019.0,24000,136.0,True,Canarias,Mid_Premium,compacto_grande
18641,7000,Diésel,2006.0,180000,150.0,False,Comunidad_Valenciana,Standard,otro
18642,18480,Diésel,2016.0,116000,150.0,True,Andalucía,Premium,sedan_pequeno
