,Marca,Modelo,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,dealer,Comunidad_Autonoma
32625,NISSAN,X-TRAIL,23350,Diésel,2017.0,22600,130.0,True,NISSAN GRUPO MARCOS,Comunidad_Valenciana
32626,RENAULT,Master,15500,Diésel,2014.0,52113,125.0,True,Ok Cars,Catalunya
32627,BMW,Serie 5,15999,Diésel,2015.0,286000,258.0,True,Automoción Valencia,Comunidad_Valenciana
32628,VOLKSWAGEN,Golf,7000,Diésel,2010.0,199000,121.5489566613162,False,bc7a844476607e1a59d8eb1b1f311830,Región_de_Murcia
32629,FIAT,Ducato,12600,Diésel,2013.0,154214,177.0,True,Larauto Automoviles Rolacar S.L,Andalucía
32630,VOLKSWAGEN,Golf,19900,Gasolina,2012.0,119000,235.0,True,Automóviles E.Atoche,Andalucía
32631,CITROEN,Berlingo,6500,Diésel,2016.0,110000,75.0,True,Edu Motor,Comunidad_Valenciana
32632,JEEP,Renegade,24900,Diésel,2019.0,10500,120.0,True,"Fialba, concesionario Fiat, Jeep, Alfa Romeo..",Andalucía
32633,VOLKSWAGEN,Polo,8989,Diésel,2013.0,84000,105.0,True,Los Pares Cars,Catalunya
32634,TOYOTA,Aygo,3395,Gasolina,2005.0,190000,68.0,True,Universauto Base,Catalunya
32635,NISSAN,JUKE,15900,Gasolina,2019.0,25000,117.0,False,f107ad57c565df5dfdadb1a466c02190,Comunidad_Valenciana
32636,NISSAN,QASHQAI,20900,Gasolina,2018.0,28909,115.0,True,Grupo Talauto V.O.,Castilla_La_Mancha
32637,MERCEDES-BENZ,Clase A,36933,Diésel,2020.0,0,116.0,True,Visauto,Comunidad_Valenciana
32638,KIA,Sportage,17000,Diésel,2017.0,45758,115.0,True,Vallescar Ocasion,Catalunya
32639,KIA,Stonic,17790,Gasolina,2020.0,5,100.0,True,Kia Cervera Motor,Castilla_y_León
32640,VOLVO,S60,7189,Diésel,2004.0,140000,142.87179487179486,False,861e7e3b37c695880c315743078cc937,Catalunya
32641,VOLKSWAGEN,Passat,1900,Gasolina,2000.0,150000,158.33333333333334,False,690e4056be981673cacd4ee0f60d69f7,Canarias
32642,DS,DS 7 Crossback,45086,Diésel,2020.0,0,180.0,True,Sertisa Citroen,País_Vasco
32643,NISSAN,QASHQAI,18690,Diésel,2018.0,41227,130.0,True,Clicars,Comunidad_de_Madrid
32644,KIA,Carnival,4200,Diésel,2007.0,130000,185.0,False,c7a7704077d476c36a147f9470a159f7,Catalunya
32645,PEUGEOT,308,10490,Gasolina,2015.0,89000,130.0,True,Flexicar Valencia,Comunidad_Valenciana
32646,VOLKSWAGEN,Passat,7000,Diésel,2011.0,210000,140.0,False,f81d40e7f2bee1b47f809e3426d08424,Andalucía
32647,DS,DS 5,13900,Diésel,2016.0,98000,181.0,True,PEDRO,Comunidad_de_Madrid
32648,NISSAN,Patrol,4500,Diésel,1990.0,140000,108.5,False,d41d8cd98f00b204e9800998ecf8427e,Andalucía
32649,HYUNDAI,TUCSON,18999,Diésel,2016.0,70679,141.0,True,AUTOGRADO,Andalucía
32650,SEAT,Ibiza,13020,Gasolina,2019.0,857,80.0,True,Ancrisa AMS Conde,Comunidad_de_Madrid
32651,PEUGEOT,Expert,21995,Diésel,2020.0,15,120.0,True,VALENCIA-A,Comunidad_Valenciana
32652,TOYOTA,Avensis,7000,Diésel,2009.0,72239,150.0,False,bd83850b3f1562b349a602eaba71fe97,Catalunya
32653,HONDA,Jazz,12500,Gasolina,2017.0,30000,102.0,True,Crestanevada S.L,Andalucía
32654,PORSCHE,Cayenne,54900,Gasolina,2016.0,135000,520.0,True,AUTOS PERFORMANTE 2014,Andalucía
32655,MERCEDES-BENZ,Clase A,19400,Diésel,2016.0,88000,109.0,True,Garatge Plana,Catalunya
32656,KIA,ceed,15500,Gasolina,2019.0,34000,120.0,False,83f9c4eb242966cdcada1d01be5d9b15,Catalunya
32657,AUDI,Q3,22500,Diésel,2016.0,52000,150.0,True,Automóviles y Talleres Andrés S.L,Aragón
32658,MERCEDES-BENZ,Clase CLK,7900,Diésel,2007.0,228000,224.0,False,78e2e2bc08d818511306346dfb97389c,Castilla_La_Mancha
32659,PEUGEOT,208,19990,Diésel,2020.0,0,100.0,True,Peugeot Grupo Marcos - Valencia,Comunidad_Valenciana
32660,PEUGEOT,308,13500,Diésel,2017.0,39999,120.0,True,Autos Banasol,Andalucía
32661,NISSAN,X-TRAIL,31900,Diésel,2019.0,22423,150.0,True,Talleres y Recambios Morera,Aragón
32662,OPEL,Astra,8990,Diésel,2016.0,119000,110.0,True,Autocasionplus.net,País_Vasco
32663,FORD,Sierra,800,Gasolina,1989.0,200000,108.0,False,27699125b6afa9d1c552a6afc6492fb9,Castilla_y_León
32664,SEAT,Ibiza,3500,Gasolina,2008.0,100000,88.73988439306359,False,6e19cb3876cb27e5eb72d55bfc805694,Andalucía
32665,VOLKSWAGEN,Golf,14500,Gasolina,2017.0,48970,110.0,True,"Volkswagen Madrid, S.A.",Comunidad_de_Madrid
32666,FIAT,500L,11300,Diésel,2017.0,91254,95.0,True,Autos Galindo,Andalucía
32667,MERCEDES-BENZ,Clase SLK,9990,Gasolina,2005.0,149990,272.0,True,AUTOCASIÓN LEVANTE,Comunidad_Valenciana
32668,BMW,Serie 1,18400,Diésel,2018.0,33280,116.0,True,Grupo Breogán,Galicia
32669,HYUNDAI,Kona,36900,Eléctrico,2020.0,990,204.0,True,Untoria Ford,Castilla_y_León
32670,HYUNDAI,IONIQ,21790,Híbrido,2019.0,9575,141.0,True,Jadisa | Automotor10 | Grupo Angal,Andalucía
32671,VOLKSWAGEN,New Beetle,3990,Diésel,1999.0,133000,90.0,False,37905b9b4fdb8fa311b30448254d51fe,Andalucía
32672,VOLVO,V90,38900,Diésel,2019.0,16568,190.0,True,Carwagen,País_Vasco
32673,HONDA,Jazz,22900,Gasolina,2021.0,2080,109.0,True,Sucar Motor,Comunidad_de_Madrid
32674,CITROEN,C3 Aircross,13490,Gasolina,2018.0,31475,82.0,True,"Automóviles Hermanos Torres, S.A.",Comunidad_de_Madrid
32675,MERCEDES-BENZ,Citan,8200,Diésel,2015.0,93921,90.0,False,5d6044fb24ba159b4b67c957ced33e05,Comunidad_de_Madrid
32676,AUDI,A4,5599,Diésel,2005.0,245000,140.0,True,Erandio Autoak,País_Vasco
32677,AUDI,A4,4000,Diésel,2005.0,240000,154.22428330522766,False,c9dde3f9215c297f4c2eb9e4b69e96e9,Andalucía
32678,MERCEDES-BENZ,200,7800,Gasolina,2008.0,203,123.5,False,9896dfd78b86bb40d86c5787d64e31d0,Andalucía
32679,VOLKSWAGEN,Crafter,22450,Diésel,2020.0,15000,102.0,True,Catalunya Wagen,Catalunya
32680,SSANGYONG,Actyon,7900,Diésel,2011.0,137000,138.0,True,Automoviles Juan Lema,Galicia
32681,TOYOTA,Prius,8890,Híbrido,2012.0,172778,136.0,True,GOWCAR,Comunidad_de_Madrid
32682,HYUNDAI,TUCSON,20900,Gasolina,2020.0,26910,132.0,True,Automoviles Playcar,Andalucía
32683,MERCEDES-BENZ,Clase CL,9999,Gasolina,2005.0,214000,306.0,True,Automoviles Calcedo,Comunidad_de_Madrid
32684,LAND-ROVER,Range Rover Sport,42500,Diésel,2018.0,96000,258.0,True,AUTOMOVILES RUIZ 6,Comunidad_de_Madrid
32685,AUDI,TT,5000,Gasolina,1999.0,260000,225.0,False,262031397020fd8df478ec13b4b096c5,Catalunya
32686,AUDI,Q5,16900,Diésel,2013.0,167000,143.0,True,FACTORY MOTOR,Castilla_y_León
32687,VOLKSWAGEN,Golf,30900,Gasolina,2017.0,49600,245.0,True,Tinocars,Galicia
32688,JEEP,Grand Cherokee,24950,Diésel,2014.0,185000,250.0,False,ce5453a8eb8e3edc6f2407ccb55c9534,Andalucía
32689,NISSAN,Micra,10400,Diésel,2017.0,74107,90.0,True,Automoviles Playcar,Andalucía
32690,MERCEDES-BENZ,Clase E,10900,Diésel,2009.0,186000,192.36688311688312,False,885383f16fccd10370814fcd862aa10d,Aragón
32691,MINI,MINI,16490,Diésel,2018.0,14000,95.0,True,GOMBAU AUTOMOCIÓN,Catalunya
32692,RENAULT,Captur,13200,Gasolina,2017.0,70000,120.0,True,"Alegret-Auto, Sl",Catalunya
32693,BMW,X1,30900,Diésel,2019.0,0,150.0,True,Grupo Montalt - Donnay,Catalunya
32694,CHRYSLER,Sebring 200C,6500,Diésel,2008.0,230000,140.0,False,e9f307c5a27749e6341054d3301828f4,País_Vasco
32695,MERCEDES-BENZ,Clase S,6000,Gasolina,2005.0,305000,279.0,False,a89081623d823ead93ea37eb62e25550,Comunidad_de_Madrid
32696,RENAULT,Kangoo Furgon,6000,Diésel,2015.0,120000,75.0,True,Autoemocioncr,Castilla_La_Mancha
32697,AUDI,TT,10990,Gasolina,2008.0,189990,160.0,True,Flexicar Valencia,Comunidad_Valenciana
32698,BMW,Serie 6,32900,Diésel,2015.0,99000,313.0,True,Gestión Directa de Vehículos,Comunidad_de_Madrid
32699,PEUGEOT,508,15500,Diésel,2016.0,106000,150.0,True,"José Borreguero Pino, SL (Concesionario Citroën)",Extremadura
32700,MERCEDES-BENZ,Clase C,4999,Diésel,2005.0,205000,150.0,True,Motor City Elche,Comunidad_Valenciana
32701,FORD,C-Max,2800,Diésel,2007.0,310000,111.990099009901,False,30429cf10e74e00af02fc891211445ee,Comunidad_de_Madrid
32702,SEAT,Mii,5000,Gasolina,1972.0,36903,72.6923076923077,False,660195df22f3778ee8798df3aee3830b,Comunidad_Valenciana
32703,JAGUAR,X-Type,5500,Diésel,2006.0,78000,155.0,False,d5a67e1ee94969e41e2cf1307de095c9,Catalunya
32704,MITSUBISHI,ASX,14000,Gasolina,2016.0,69522,117.0,True,Grupo Sala,Comunidad_Valenciana
32705,MINI,MINI,9000,Diésel,2010.0,206000,110.0,False,d8ae5776067290c4712fa454006c8ec6,Andalucía
32706,TOYOTA,Rav4,6800,Diésel,2003.0,235000,116.0,True,Automoviles Starsky,Galicia
32707,OPEL,Corsa,3800,Diésel,2009.0,145300,75.0,False,dedce60bcc6645e52f4520e16fc53162,Principado_de_Asturias
32708,TOYOTA,Verso,10980,Diésel,2016.0,197000,112.0,True,Tengo Tu Coche,Galicia
32709,VOLVO,XC90,31250,Diésel,2016.0,118850,235.0,True,World Cars San Vicente,Comunidad_Valenciana
32710,LEXUS,NX,30900,Híbrido,2018.0,64000,197.0,True,Modern Classics & Company Cars,Comunidad_de_Madrid
32711,SEAT,Altea XL,3300,Diésel,2008.0,281000,105.0,False,37876baafe07f583fe2a15e8dda6fb25,Comunidad_de_Madrid
32712,SEAT,Toledo,990,Diésel,1999.0,390000,110.0,False,628868bada6d6d08e7a271bc3100fe8c,Extremadura
32713,HYUNDAI,i30,5490,Gasolina,2010.0,110000,109.0,True,Premiumcar España,Comunidad_de_Madrid
32714,FIAT,Ducato,45500,Diésel,2006.0,81000,84.0,False,5a18aec79f7b28c5c42fea3e81b65ecb,Catalunya
32715,AUDI,Q8,73900,Diésel,2018.0,7200,286.0,True,Motorsol Audi,Catalunya
32716,VOLKSWAGEN,Polo,9890,Gasolina,2018.0,69000,75.0,True,AUTOCONFI,Comunidad_de_Madrid
32717,RENAULT,Zoe,9000,Eléctrico,2016.0,58500,88.0,False,48b4878d6602a5bffc64a1bb3c120ac3,Catalunya
32718,AUDI,A3,26490,Diésel,2016.0,87179,150.0,True,Flexicar Sevilla,Andalucía
32719,PEUGEOT,2008,18990,Diésel,2019.0,4800,100.0,True,Automoviles Juan Giner,Comunidad_Valenciana
32720,PORSCHE,Panamera,47900,Gasolina,2011.0,115000,500.0,True,Car One,Comunidad_de_Madrid
32721,HYUNDAI,TUCSON,19900,Gasolina,2019.0,36049,132.0,True,Grupo Maven e Hijos,Extremadura
32722,MERCEDES-BENZ,Citan,14500,Diésel,2019.0,25000,116.0,True,Marbesol Venta,Andalucía
32723,MERCEDES-BENZ,Clase B,26900,Diésel,2020.0,17302,116.0,True,Webycar,Catalunya
32724,RENAULT,Megane,500,Diésel,2005.0,350000,108.679012345679,False,2d633f922029a420e8cc0712665c768f,Aragón
32725,MERCEDES-BENZ,Mercedes-AMG GT,169900,Gasolina,2019.0,3000,639.0,True,Ryan Mille Exclusive Cars,Andalucía
32726,VOLKSWAGEN,Beetle,17900,Gasolina,2011.0,88000,200.0,True,J.M Automocion,Catalunya
32727,PEUGEOT,308,5800,Diésel,2011.0,193000,112.0,True,Autoventa.com,Catalunya
32728,CITROEN,Saxo,3800,Gasolina,2002.0,194000,64.28571428571429,False,464e07afc9e46359fb480839150595c5,Galicia
32729,MERCEDES-BENZ,Clase A,4500,Gasolina,2007.0,165000,199.91538461538465,False,d7ed8e65834e0f58fa7c43f332e64cfe,Castilla_La_Mancha
32730,FIAT,Scudo,15350,Diésel,2013.0,126200,128.0,True,Autofesa,Comunidad_de_Madrid
32731,RENAULT,Zoe,8990,Eléctrico,2014.0,65000,88.0,True,ESPAIMOTOR,Catalunya
32732,FORD,Mondeo,15990,Diésel,2017.0,80953,150.0,True,AUTOMOCION PRIOR,Andalucía
32733,CITROEN,Berlingo,6990,Diésel,2016.0,100000,75.0,True,AUTOS CATA CARS,Andalucía
32734,RENAULT,Megane,650,Diésel,1999.0,200,108.679012345679,False,6a2803804cb39478c5db98ec9eec2b75,Islas_Baleares
32735,VOLVO,C30,7900,Diésel,2011.0,129000,115.0,False,e86fb746229e79d80d335d1ef52fd691,Región_de_Murcia
32736,FIAT,Croma,1800,Diésel,2007.0,333000,132.0,False,c44688b5061756b3cca2b86c016a1535,Andalucía
32737,FORD,Transit Connect,12000,Diésel,2015.0,48000,95.0,True,Autos Betanver,Canarias
32738,VOLKSWAGEN,California,15000,Diésel,1994.0,237000,78.0,False,2d5070cb136d4cd8f418bd5a68db42ab,Galicia
32739,OPEL,Astra,10295,Gasolina,2016.0,99016,125.0,False,70483b6e100c9cebbffcdc62dea07eda,Comunidad_Valenciana
32740,MERCEDES-BENZ,Clase E,29500,Diésel,2016.0,69000,170.0,True,Autos Junaiker,País_Vasco
32741,PEUGEOT,3008,6200,Diésel,2010.0,200000,110.0,True,Automoviles 7ª Avenida SLU,Extremadura
32742,BMW,Serie 5,17490,Diésel,2013.0,169078,313.0,True,CarPlus,Comunidad_de_Madrid
32743,VOLKSWAGEN,Golf,1000,Gasolina,2000.0,174000,168.22435897435898,False,2f5ebb0642cfa2a25af21fac655b30eb,Andalucía
32744,BMW,X1,22500,Diésel,2018.0,92600,150.0,True,Pontecar,Galicia
32745,AUDI,A6,2100,Gasolina,2000.0,215000,150.0,False,92eaf3719159c372f3d50337e0a14f57,Catalunya
32746,MERCEDES-BENZ,EQC,73000,Eléctrico,2020.0,5,408.0,True,Santogal 1,Comunidad_de_Madrid
32747,SEAT,Ibiza,9499,Diésel,2013.0,96000,143.0,False,15773549ac72a773120e125f74b04393,Catalunya
32748,PEUGEOT,407,5490,Diésel,2009.0,196295,110.0,True,Flexicar Sevilla,Andalucía
32749,LAND-ROVER,Range Rover Velar,61900,Diésel,2019.0,16500,240.0,True,Grupo Montalt,Región_de_Murcia
32750,TOYOTA,Rav4,17990,Diésel,2015.0,68400,124.0,True,Automoviles Arroyo,Andalucía
32751,MERCEDES-BENZ,Vito,7500,Diésel,2010.0,528284,95.0,True,Automóviles Argüelles,Comunidad_de_Madrid
32752,BMW,X1,10500,Diésel,2011.0,180000,143.0,False,833092f3dd4a0d3b6d1ca6fd639785e6,Andalucía
32753,OPEL,Mokka X,13900,Gasolina,2018.0,70000,140.0,True,Martinsa Motor,Andalucía
32754,MERCEDES-BENZ,Clase GLC,30999,Diésel,2017.0,120000,204.0,True,Autos E.I.C lugo,Galicia
32755,FORD,Grand C-Max,15500,Diésel,2018.0,76233,120.0,True,Grupo Nieto Adame / Apremier Nieto Group (GNA/ANG),Andalucía
32756,KIA,ceed,10990,Gasolina,2016.0,54600,120.0,False,2f3f9e8fe1f9a2d34652c406caacaa2a,Comunidad_de_Madrid
32757,TOYOTA,Auris,16290,Híbrido,2016.0,25000,136.0,True,Grupo Multiauto,Principado_de_Asturias
32758,CITROEN,Grand C4 Picasso,5490,Diésel,2008.0,165000,110.0,True,NG Scuderia,Comunidad_Valenciana
32759,AUDI,A3,4250,Diésel,2007.0,300000,170.0,False,6d6354ece40846bf7fca65dfabd5d9d4,Castilla_y_León
32760,TOYOTA,Rav4,20999,Híbrido,2017.0,68915,197.0,True,Autohero,Catalunya
32761,BMW,Serie 1,4500,Diésel,2006.0,230000,122.0,True,vehiculos de ocasion,Andalucía
32762,AUDI,A3,8900,Diésel,2008.0,270000,128.46183953033267,False,841b388dfbd08d233b5d1fafa60b65ca,Galicia
32763,MINI,MINI,9000,Gasolina,2007.0,160000,170.0,False,dee1225ded7171820b3b974f86164a65,Catalunya
32764,MERCEDES-BENZ,Clase V,44990,Diésel,2017.0,8600,204.0,True,Dream Cars,Comunidad_de_Madrid
32765,ALFA ROMEO,156,2000,Gasolina,2000.0,150000,135.0,False,4a5e3b0b61e3203365080599999aed76,Comunidad_Valenciana
32766,PEUGEOT,3008,10900,Diésel,2014.0,150000,115.0,True,MinoAutos,Galicia
32767,MERCEDES-BENZ,GLA,27499,Gasolina,2020.0,14980,136.0,True,GS Autos,Andalucía
32768,FORD,Focus,5790,Diésel,2011.0,149990,115.0,True,Flexicar Valencia,Comunidad_Valenciana
32769,VOLKSWAGEN,Passat,5300,Diésel,2008.0,124000,140.0487804878049,False,890612cec5be2d4ef38a7d5382fd2c55,Comunidad_Valenciana
32770,RENAULT,Twingo,3799,Gasolina,2008.0,154000,100.0,True,Aseicar Auto Profesional del Automovil,Comunidad_de_Madrid
32771,FIAT,Punto,1999,Diésel,2006.0,190000,70.0,True,Quartamotor,Comunidad_de_Madrid
32772,OPEL,Grandland X,26900,Gasolina,2020.0,1,130.0,True,Opel Aranda Motor,País_Vasco
32773,CITROEN,C4,1899,Diésel,2005.0,274000,106.50898203592814,False,98db6b79acb71383b5a83e0bbc1cadd4,Comunidad_de_Madrid
32774,AUDI,A4,22900,Diésel,2016.0,106504,190.0,True,CAETANO FÓRMULA,Galicia
32775,BMW,Serie 3,8500,Diésel,2008.0,180000,170.32142857142858,False,464e07afc9e46359fb480839150595c5,Andalucía
32776,AUDI,A4,38600,Gasolina,2020.0,9658,150.0,True,Audi Retail Barcelona – Barna Wagen - Audi Center,Catalunya
32777,MERCEDES-BENZ,Clase CL,8000,Gasolina,2001.0,210000,367.0,True,Josacar 2000,Comunidad_de_Madrid
32778,NISSAN,NOTE,8500,Diésel,2015.0,84000,90.0,True,Lugocasion,Galicia
32779,VOLKSWAGEN,Beetle,15500,Gasolina,2013.0,100875,160.0,True,Ocasion Plus,Aragón
32780,SEAT,Toledo,7500,Diésel,2014.0,24000,111.92307692307692,False,917a34072663f9c8beea3b45e8f129c5,Islas_Baleares
32781,VOLKSWAGEN,Scirocco,14450,Diésel,2011.0,136634,170.0,True,Ocasion Plus,Comunidad_Valenciana
32782,MERCEDES-BENZ,Clase V,33700,Diésel,2018.0,47478,163.0,False,96ea53e743849fb99e792d6a5d956eca,Catalunya
32783,AUDI,A1,14300,Gasolina,2016.0,53925,95.0,True,Audi Retail Madrid,Comunidad_de_Madrid
32784,PEUGEOT,206,2800,Gasolina,2006.0,190000,103.1,False,f96d67490c6bb34ff93924c89e159b03,Catalunya
32785,VOLKSWAGEN,Golf,13950,Diésel,2016.0,42000,110.0,True,EDDA automóviles,Andalucía
32786,VOLKSWAGEN,Crafter,15800,Diésel,2015.0,131146,136.0,True,Villafranca Autocasión,Andalucía
32787,RENAULT,Megane,17900,Gasolina,2020.0,7645,140.0,True,Gaursa,País_Vasco
32788,NISSAN,JUKE,10990,Diésel,2015.0,102100,110.0,True,Flexicar Valencia,Comunidad_Valenciana
32789,OPEL,Astra,9300,Diésel,2016.0,145378,136.0,True,Ceyocars,Comunidad_de_Madrid
32790,VOLKSWAGEN,Caravelle,26500,Diésel,2019.0,29717,114.0,True,Málaga Wagen Das WeltAuto,Andalucía
32791,MERCEDES-BENZ,Clase A,2600,Diésel,2004.0,197000,122.85889570552148,False,885383f16fccd10370814fcd862aa10d,Aragón
32792,VOLKSWAGEN,Touran,3700,Diésel,2005.0,277126,105.0,True,Autos Gernika,País_Vasco
32793,DS,DS 3 Crossback,24699,Diésel,2020.0,2,100.0,True,DS Salón Vitoria Alava Lascaray,País_Vasco
32794,RENAULT,Espace,2300,Diésel,2001.0,200000,100.0,True,MotrilCar,Andalucía
32795,OPEL,Corsa,6700,Diésel,2017.0,104000,75.0,True,Chance Motor,Comunidad_Valenciana
32796,NISSAN,JUKE,12990,Gasolina,2019.0,19000,112.0,True,Autos Roso,Canarias
32797,HYUNDAI,TUCSON,26690,Híbrido,2020.0,50,116.0,True,Jadisa | Automotor10 | Grupo Angal,Andalucía
32798,HYUNDAI,i30,8800,Diésel,2015.0,75772,90.0,True,Autos Reina,Andalucía
32799,CITROEN,Berlingo,1500,Diésel,2006.0,420000,92.89400921658986,False,efc43efe0ad47019cd629d9cc94ad504,Andalucía
32800,FORD,B-MAX,6990,Gasolina,2012.0,69999,100.0,True,Motor 2020,Comunidad_de_Madrid
32801,SEAT,ALTEA,2100,Gasolina,2005.0,211000,102.0,False,a88ad3a75f88bbe93b64a7c55ade7a5d,Catalunya
32802,SEAT,Arona,16500,Gasolina,2019.0,7393,115.0,True,Automoviles Sanchez,Aragón
32803,OPEL,Mokka X,14990,Gasolina,2018.0,86801,140.0,True,Automoviles Alhambra,Comunidad_de_Madrid
32804,CITROEN,C4,7800,Diésel,2014.0,149000,106.50898203592814,False,2e4cf903f6fa9e5019f5a2c1d947dc4f,Galicia
32805,OPEL,Grandland X,25900,Gasolina,2020.0,8769,130.0,True,Psa Retail Opel Valencia,Comunidad_Valenciana
32806,SEAT,Ateca,15900,Gasolina,2018.0,79000,115.0,True,Autos Verdugo,Extremadura
32807,NISSAN,NV200,13400,Diésel,2015.0,31502,90.0,True,Gaztelu Ocasion Cantabria,Cantabria
32808,CITROEN,C4 Cactus,13900,Gasolina,2019.0,29000,110.0,True,Automocion Alcala,Comunidad_de_Madrid
32809,AUDI,A6,12000,Diésel,2011.0,83000,177.0,False,f1cf18f0192e78bd66c684d5db2b9554,Andalucía
32810,VOLKSWAGEN,Golf,9500,Gasolina,2010.0,112065,122.0,True,Flexicar Aravaca,Comunidad_de_Madrid
32811,OPEL,Mokka,12000,Diésel,2014.0,110000,130.0,False,301509102ebca4759d86a5ade3960059,Principado_de_Asturias
32812,MERCEDES-BENZ,Clase E,24900,Diésel,2015.0,87756,170.0,True,Berrocar Turismos,Andalucía
32813,AUDI,A6,1200,Gasolina,1999.0,320000,353.8679245283019,False,a94652aa97c7211ba8954dd15a3cf838,Galicia
32814,MINI,MINI,14500,Diésel,2017.0,38000,95.0,True,Automoviles Cars Vitoria,País_Vasco
32815,RENAULT,Clio III,1600,Diésel,2006.0,320000,75.0,False,0821a1009eb47b2f140fcac302da6aab,Catalunya
32816,HYUNDAI,TUCSON,15900,Diésel,2016.0,62335,115.0,True,Arval AutoSelect (CaixaRenting Ocasión) - Madrid,Comunidad_de_Madrid
32817,HYUNDAI,TUCSON,19300,Diésel,2018.0,28933,115.0,True,BC Motor,La_Rioja
32818,CITROEN,Grand C4 Picasso,6900,Gasolina,2012.0,175000,120.0,True,Garaje Las Flores,Castilla_La_Mancha
32819,HYUNDAI,TUCSON,17000,Diésel,2016.0,40000,115.0,False,2f5ebb0642cfa2a25af21fac655b30eb,Andalucía
32820,OPEL,Astra,8490,Diésel,2013.0,169000,165.0,True,Flexicar Vizcaya,País_Vasco
32821,MERCEDES-BENZ,Vito,7800,Diésel,2008.0,340000,129.15441176470588,False,4fb845c67d91bcb3178498fc6fe1fedc,Castilla_y_León
32822,OPEL,Astra,2300,Diésel,2008.0,280000,116.09283819628648,False,eee7ac208064d408e84ab5e26d24b278,País_Vasco
32823,MERCEDES-BENZ,Clase SLK,22900,Gasolina,2013.0,71723,184.0,True,Ocasion Plus,Comunidad_de_Madrid
32824,PEUGEOT,307,1199,Diésel,2004.0,247000,106.55,False,78842815248300fa6ae79f7776a5080a,Comunidad_de_Madrid
32825,SEAT,Leon,5500,Diésel,2007.0,265000,124.0846394984326,False,036e3491ba499df64611c82b6bcdd37d,Comunidad_Valenciana
32826,RENAULT,Clio,7450,Diésel,2017.0,99950,90.0,True,C.S.V.,Comunidad_de_Madrid
32827,FORD,Focus C-MAX,3800,Diésel,2006.0,164000,90.0,False,184e88c34d99fadfd71366cff8388225,Catalunya
32828,FORD,Transit Connect,10200,Diésel,2015.0,48000,95.0,True,Torrefarrera Automoció,Catalunya
32829,SEAT,Ibiza,12900,Gasolina,2019.0,10265,80.0,True,Vigilsa,Andalucía
32830,BMW,Serie 3,17990,Diésel,2011.0,120874,143.0,True,GScars,Catalunya
32831,FORD,Mondeo,14800,Diésel,2016.0,106000,150.0,True,Hiperauto Coria Ford,Andalucía
32832,KIA,ceed Sportswagon,11770,Diésel,2016.0,97208,136.0,True,Yamovil,Comunidad_de_Madrid
32833,VOLKSWAGEN,Polo,17690,Gasolina,2020.0,0,95.0,True,Sealco Motor,Comunidad_de_Madrid
32834,TOYOTA,Verso,15990,Diésel,2016.0,56000,112.0,True,AUTOMOVILES PERE ANTON S.L,Catalunya
32835,PEUGEOT,Boxer,15850,Diésel,2017.0,94000,130.0,True,CSV Motor Sevilla,Andalucía
32836,MINI,Countryman,23900,Gasolina,2019.0,23179,136.0,True,Gyata,Comunidad_de_Madrid
32837,BMW,Serie 1,6500,Diésel,2010.0,200000,115.0,False,7fff1e89740665f84662c9e492ec691c,Castilla_La_Mancha
32838,JAGUAR,XE,58890,Diésel,2020.0,0,180.0,True,Grupo Montalt Mundicar,Comunidad_Valenciana
32839,AUDI,A3,2000,Diésel,2000.0,260000,128.46183953033267,False,c4f0f080c3f5992b3a4c03d04ace51a2,Comunidad_Valenciana
32840,BENTLEY,Continental GT,41900,Gasolina,2005.0,50000,560.0,True,Lumiauto Murcia 87,Región_de_Murcia
32841,FIAT,500,8650,Gasolina,2018.0,29828,69.0,True,Ok Cars,Comunidad_Valenciana
32842,NISSAN,QASHQAI+2,8000,Diésel,2010.0,160000,150.0,False,334afef0b5ce5dbe805098f46931e7a8,Comunidad_de_Madrid
32843,CITROEN,Grand C4 Picasso,5490,Diésel,2011.0,250000,112.0,True,ARBUIO OCASIÓN,País_Vasco
32844,KIA,Sportage,20900,Gasolina,2019.0,11456,132.0,True,TEXAUTO SPORT,Catalunya
32845,SKODA,Octavia,9590,Diésel,2014.0,160000,150.0,True,TOP CAR,Castilla_y_León
32846,AUDI,A3,14990,Diésel,2016.0,128925,110.0,True,automotorDursan.com M,Comunidad_de_Madrid
32847,OPEL,Insignia,5800,Diésel,2011.0,138000,160.0,True,PEDRO,Comunidad_de_Madrid
32848,BMW,X6,51644,Diésel,2016.0,32188,258.0,True,Goya Automoción - Concesionario Oficial BMW,Aragón
32849,NISSAN,QASHQAI,6500,Gasolina,2009.0,270000,140.0,False,8752dc0af65bf9a0ea54b2967a14fa12,Catalunya
32850,VOLVO,XC90,36999,Diésel,2016.0,100000,225.0,True,ESCUDERIA,Comunidad_de_Madrid
32851,FORD,KA,4900,Diésel,2010.0,33000,75.0,True,Automoviles Rengel,Castilla_y_León
32852,TOYOTA,Auris,12950,Híbrido,2016.0,123373,136.0,True,Ocasion Plus,Aragón
32853,CITROEN,C4,6900,Diésel,2011.0,126000,92.0,True,Automoviles Y Talleres Andres,Navarra
32854,VOLKSWAGEN,Polo,1500,Diésel,2004.0,192007,75.0,False,b05bf7ae3123873eafb10be9a06c4067,Comunidad_de_Madrid
